step_time,radius,diffusion_coef,tx_count,tx_centers,molecule_counts,rx_center,from,"first_rotations(x,y,z)","second_rotations(x,y,z)"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.4336089761338238, 12.281097970242802, -3.2317462010636437], [-0.9097285404003971, 3.4118537653148495, -8.627252871743963]]","[10000, 10000]","[0, 0, 0]","[2147, 2934]","[257.7222900390625, 165.35211181640625, 276.6581726074219]","[3.284933567047119, 67.74116516113281, 104.92986297607422]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.5028365072802328, 1.6798281193445135, -7.653523112272911], [1.6841681424841273, 13.287598231582662, -1.199544391733354]]","[10000, 10000]","[0, 0, 0]","[2010, 3166]","[8.116300582885742, 68.50325012207031, 33.868316650390625]","[176.88803100585938, 5.117697715759277, 82.77642822265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.1847776636486302, -3.14138098749383, 7.717590613836995], [-4.731119202494758, -6.820651944701506, 6.952738773149189]]","[10000, 10000]","[0, 0, 0]","[3101, 3084]","[27.07752227783203, 300.0980224609375, 224.60696411132812]","[2.592172622680664, 320.0508117675781, 235.25303649902344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.926871657348083, 0.6275095555410217, -8.215240848268584], [-3.433916356744922, -8.734369565770194, -4.198763973161003]]","[10000, 10000]","[0, 0, 0]","[2595, 2230]","[22.422622680664062, 130.2521209716797, 354.82366943359375]","[325.1084289550781, 24.10297393798828, 248.53773498535156]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.1355671785919546, 6.443068291444596, 6.609278027889874], [-1.4436974474992146, -2.8437240179851915, 7.642506081429634]]","[10000, 10000]","[0, 0, 0]","[2853, 2680]","[95.24908447265625, 315.7633056640625, 108.33787536621094]","[78.59144592285156, 247.34930419921875, 63.084075927734375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.5887022721691446, 6.48760726271389, -5.545201767556356], [-6.1068796801532885, -8.08492857870396, 4.342993376378841]]","[10000, 10000]","[0, 0, 0]","[1173, 560]","[122.57911682128906, 40.40576171875, 95.18496704101562]","[14.759573936462402, 203.2017059326172, 52.93474578857422]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.509222933935536, 4.091767048258314, 8.013970481748864], [4.339718547538056, -0.7319643487422806, -7.87828785983931]]","[10000, 10000]","[0, 0, 0]","[928, 1360]","[63.15426254272461, 310.5740661621094, 36.601722717285156]","[280.4346618652344, 60.81114959716797, 350.4262390136719]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.0633223124822608, 0.6441596974137057, 5.945522667112519], [2.224008830867456, -6.989890487223093, -6.220519788697454]]","[10000, 10000]","[0, 0, 0]","[2543, 2925]","[264.92413330078125, 281.81048583984375, 148.7925567626953]","[36.177978515625, 139.7007293701172, 107.64977264404297]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.4133136548040979, 2.0882444116969263, -6.79639905010005], [3.6051392565157268, -0.090259276443935, 3.9086447158754862]]","[10000, 10000]","[0, 0, 0]","[2124, 533]","[160.04165649414062, 69.64450073242188, 124.08995056152344]","[74.91870880126953, 227.3041534423828, 178.56582641601562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.901556105528341, -7.1678833158626425, -8.14539921500899], [-0.21588927195744076, -6.284881926530836, -6.080582406056936]]","[10000, 10000]","[0, 0, 0]","[388, 2452]","[160.47491455078125, 33.67790222167969, 324.0986633300781]","[331.34503173828125, 135.9634246826172, 88.03263092041016]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.237163559190839, -3.8381677359091495, 5.850672034206223], [-1.4901630933095422, -6.609660007769826, 5.723702654704139]]","[10000, 10000]","[0, 0, 0]","[2512, 3193]","[79.50359344482422, 310.6361083984375, 229.85525512695312]","[358.1601257324219, 319.810302734375, 257.2949523925781]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.4038607974744831, -4.881072592520902, 5.089990356179535], [-13.95256457513974, -0.4067767701054838, -4.776853456860142]]","[10000, 10000]","[0, 0, 0]","[2864, 1074]","[48.02909469604492, 313.8973388671875, 265.2701110839844]","[66.665771484375, 161.1081085205078, 1.6699433326721191]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.1346855109724485, -0.6115141744406574, -10.403498644658017], [0.585912421890027, -2.516993620160924, 8.78937518703123]]","[10000, 10000]","[0, 0, 0]","[967, 1108]","[219.75830078125, 124.54006958007812, 4.898850917816162]","[188.9809112548828, 253.61538696289062, 103.10409545898438]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.19280442598748393, -0.1569206215412518, -9.641681837200423], [-0.40522452853318475, 2.227954177840864, 13.097795182685488]]","[10000, 10000]","[0, 0, 0]","[2328, 853]","[206.35311889648438, 91.4769287109375, 39.141624450683594]","[328.56744384765625, 260.19097900390625, 280.3083801269531]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.626854367600516, -3.752200470971888, 8.205891356956153], [0.8385668597926345, -1.0210839204414714, -5.243084074398957]]","[10000, 10000]","[0, 0, 0]","[114, 2354]","[293.8243713378906, 237.5457000732422, 134.02682495117188]","[359.5542907714844, 104.14437866210938, 129.3946075439453]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.21083222190153675, -0.372341538688861, -8.525290981393377], [-7.403545875373412, 1.586065801615379, -0.15198261479318548]]","[10000, 10000]","[0, 0, 0]","[3198, 408]","[286.74102783203125, 87.126708984375, 240.48001098632812]","[302.02069091796875, 1.1499381065368652, 167.90826416015625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.923111243656094, -12.497729421008772, -2.800406076538384], [-9.935104821841746, -8.562782636319564, 2.434492170861906]]","[10000, 10000]","[0, 0, 0]","[563, 2285]","[178.13824462890625, 11.44670295715332, 295.35791015625]","[104.17817687988281, 190.51519775390625, 40.757110595703125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.561921296799573, 2.7484287626612667, 11.03435816542383], [-0.580303229369457, 5.332221972237589, -8.867449188657005]]","[10000, 10000]","[0, 0, 0]","[1369, 1924]","[347.653076171875, 237.18862915039062, 337.27386474609375]","[349.9845886230469, 121.16873168945312, 276.2110290527344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.6548340059473476, -7.919404226526897, -4.347443656852484], [-2.0747450211969602, -1.8170622080847216, 11.22570817199916]]","[10000, 10000]","[0, 0, 0]","[3225, 2929]","[298.3981628417969, 152.5033416748047, 71.46722412109375]","[247.37106323242188, 256.1968688964844, 41.211883544921875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[12.851533055787211, 3.585377008249079, -3.736412480475277], [2.4341425502283895, -2.033292228996605, 6.5024564019247615]]","[10000, 10000]","[0, 0, 0]","[33, 2112]","[159.2028350830078, 164.35548400878906, 195.58827209472656]","[265.06451416015625, 296.0013122558594, 320.12725830078125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.1839691301298467, 0.19066580875993416, 6.3838157712222054], [11.983523732746214, -4.868255181811482, -0.4977947622692416]]","[10000, 10000]","[0, 0, 0]","[1535, 1546]","[73.16992950439453, 251.04693603515625, 355.0105895996094]","[34.59650421142578, 177.79603576660156, 157.89076232910156]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.8887654519861948, 1.530634567803665, -5.400119824260475], [4.071048704899584, 0.9492172045569884, -6.291695381637499]]","[10000, 10000]","[0, 0, 0]","[2250, 2977]","[100.33165740966797, 108.14720153808594, 300.14166259765625]","[246.7249298095703, 56.39966583251953, 13.124756813049316]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.8769573817772573, -7.017085384741531, -7.070784823884106], [1.8297616905580876, -7.871507936055894, 2.026994893277308]]","[10000, 10000]","[0, 0, 0]","[2375, 194]","[263.69647216796875, 138.58810424804688, 118.92076110839844]","[226.9424285888672, 194.0806121826172, 103.08621978759766]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.6046610351553336, -3.707547120135745, -7.122192101229846], [-0.4869727857683033, -7.947970402488173, 2.054548232882196]]","[10000, 10000]","[0, 0, 0]","[1787, 1122]","[210.2268829345703, 119.56311798095703, 113.40341186523438]","[154.50111389160156, 345.5323181152344, 266.4938659667969]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.6028495421798064, 1.4491582202522306, -4.469442267218014], [-13.834556037892025, -1.3958504458676528, 4.60552832016056]]","[10000, 10000]","[0, 0, 0]","[1473, 2472]","[159.62173461914062, 56.31484603881836, 150.89276123046875]","[58.97986602783203, 341.6741638183594, 185.76141357421875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.220420236738392, 3.1370864298569154, -6.837288878242932], [2.695789392139215, 12.92035029742501, -1.8544213214069933]]","[10000, 10000]","[0, 0, 0]","[319, 2031]","[315.4822692871094, 139.02548217773438, 336.51629638671875]","[45.95195007324219, 7.99778938293457, 78.2145004272461]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.6487162612813233, 5.726212309478346, 10.30251561579913], [5.5934908549166575, -3.29465739433876, 1.1443427919686386]]","[10000, 10000]","[0, 0, 0]","[55, 2481]","[197.8337860107422, 300.0445251464844, 106.0624008178711]","[302.3843994140625, 189.99729919433594, 149.501220703125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.490915875934162, 2.4515640031678214, 11.02536821288359], [7.756934453629395, 1.714764792690856, -0.05053136108781183]]","[10000, 10000]","[0, 0, 0]","[861, 1243]","[338.34881591796875, 298.6084899902344, 155.94036865234375]","[135.13865661621094, 179.63555908203125, 192.4654541015625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.0581536218691516, -2.193894725676025, 4.529726060259204], [-1.7827068169992182, 5.265553033221408, -2.687351733629865]]","[10000, 10000]","[0, 0, 0]","[1567, 3274]","[216.23243713378906, 236.41192626953125, 46.82847213745117]","[336.1141357421875, 25.799633026123047, 108.70405578613281]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.6549381593855332, 4.966469085803052, 6.3339597258086435], [-6.061484105598235, -2.7717567750129, 7.443389934035725]]","[10000, 10000]","[0, 0, 0]","[1952, 1198]","[109.29531860351562, 309.5733337402344, 71.5707778930664]","[279.98516845703125, 228.15728759765625, 24.573368072509766]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.20263236478112623, -3.256418812053958, 12.18456954631726], [-7.7038954477729105, -1.73324366815271, 0.708616447578216]]","[10000, 10000]","[0, 0, 0]","[2095, 2624]","[243.2995147705078, 284.99066162109375, 266.4393310546875]","[68.95032501220703, 354.8721008300781, 192.679443359375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.2589782623861951, -7.633089695038758, 1.3299728869255216], [-3.594713336438848, 0.21154367457978912, 9.167565527781106]]","[10000, 10000]","[0, 0, 0]","[1616, 1629]","[39.72801971435547, 350.1217041015625, 271.9432067871094]","[288.332275390625, 248.55557250976562, 356.6321105957031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.15607176725488967, 1.387769038242227, -8.6670654059888], [8.045270143204618, -2.454911976323481, -5.88521127258913]]","[10000, 10000]","[0, 0, 0]","[590, 3318]","[222.8256072998047, 99.15335083007812, 276.4166564941406]","[301.1270446777344, 145.02088928222656, 163.03109741210938]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.448953423167752, -4.243199151685291, -2.9773102925548405], [8.101855983264866, -2.188794956579891, 12.325421779963078]]","[10000, 10000]","[0, 0, 0]","[2577, 584]","[308.9765625, 148.7123565673828, 119.99130249023438]","[155.52735900878906, 235.749267578125, 164.88189697265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.8324945065738567, 4.73939506907113, -11.906913943315837], [7.098476690267722, 7.234526379571463, -3.47576895556107]]","[10000, 10000]","[0, 0, 0]","[2217, 289]","[113.65890502929688, 62.89239501953125, 51.039390563964844]","[292.673583984375, 161.07147216796875, 225.54383850097656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.1768361555943985, -10.633484469272478, -6.7920566868032655], [-0.1186782571316673, -5.045776798022199, 3.180176023116797]]","[10000, 10000]","[0, 0, 0]","[440, 3097]","[264.46966552734375, 147.5899200439453, 96.31537628173828]","[66.0262451171875, 212.2146453857422, 88.65263366699219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.2022258480187173, -4.2427217618573065, 9.411453823223038], [9.205749076142624, 1.650296404070582, -3.464030991887277]]","[10000, 10000]","[0, 0, 0]","[1590, 2540]","[191.68812561035156, 243.07330322265625, 117.4320068359375]","[82.91490936279297, 159.6761016845703, 190.16334533691406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-12.459669386939593, 1.6036326283015656, 6.610566361820139], [-8.389142877773848, -7.842661133745012, 1.6272638524894507]]","[10000, 10000]","[0, 0, 0]","[1650, 1849]","[296.8851623535156, 207.75408935546875, 352.666015625]","[271.2143249511719, 351.93505859375, 223.0717315673828]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.625353452821304, 1.8605094949177938, -9.012252674389416], [-3.122566698787037, 0.03807040463725319, 6.39451970063415]]","[10000, 10000]","[0, 0, 0]","[1859, 569]","[305.4677734375, 56.677371978759766, 161.69906616210938]","[184.0677032470703, 243.97117614746094, 359.3014831542969]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.1276110955383825, -8.102948488992261, -7.703699788597688], [-0.8050276303426981, 3.0256132107380824, 5.150148054462121]]","[10000, 10000]","[0, 0, 0]","[503, 225]","[233.86448669433594, 38.77783203125, 302.3259582519531]","[57.44053649902344, 301.2962646484375, 104.89954376220703]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.3604259082336734, -0.4507966963118994, -8.638622093303447], [-8.05005003537568, 2.022806358607686, 1.000333096474375]]","[10000, 10000]","[0, 0, 0]","[2541, 2861]","[188.33517456054688, 93.82240295410156, 128.64341735839844]","[166.89942932128906, 353.12799072265625, 165.8948211669922]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.6588196034363984, -2.7061112295010408, 10.337798945729043], [3.71798548766418, 0.32829013041704813, -10.209127657992164]]","[10000, 10000]","[0, 0, 0]","[757, 1245]","[337.835205078125, 246.24032592773438, 36.487117767333984]","[16.54871368408203, 69.91761779785156, 5.0460076332092285]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.663731839843142, 1.356136671352541, 3.189177359746241], [-3.1347755284138485, 0.3461831666392416, -5.795097070432072]]","[10000, 10000]","[0, 0, 0]","[2722, 1933]","[303.44140625, 334.8746337890625, 11.503179550170898]","[111.62175750732422, 118.55610656738281, 353.69818115234375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.747131949932352, 5.069261087412573, 13.794112631416043], [-2.6309563544051837, -2.565128527872902, 11.108827819168647]]","[10000, 10000]","[0, 0, 0]","[2555, 498]","[156.12733459472656, 247.31565856933594, 298.4541320800781]","[256.7356872558594, 251.697265625, 44.274173736572266]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.668983274218057, -3.078655065307086, -9.46948264499693], [-4.715066814904787, 4.096254527886549, 3.2225762107696445]]","[10000, 10000]","[0, 0, 0]","[680, 731]","[184.9634552001953, 120.5658950805664, 146.59976196289062]","[119.56869506835938, 332.7084655761719, 139.01724243164062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.37412091525436064, 0.6550438547891034, -13.4796316533574], [7.5350455376809675, 3.5392615128599574, -8.674799847074691]]","[10000, 10000]","[0, 0, 0]","[1795, 2378]","[271.6006164550781, 93.20307159423828, 299.73236083984375]","[124.05484771728516, 133.8207244873047, 205.15975952148438]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.13214894033947158, 0.07915384166415336, 14.864917858525004], [1.089319556824175, -4.702568767565718, -3.034329001957248]]","[10000, 10000]","[0, 0, 0]","[1576, 902]","[170.02969360351562, 270.5937194824219, 149.0794677734375]","[253.18321228027344, 147.84634399414062, 103.04216766357422]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.3000237590672326, 4.9974386220227345, -2.10771845348817], [5.358049252954941, -0.23711997722809738, -1.4954911747061375]]","[10000, 10000]","[0, 0, 0]","[1917, 226]","[36.193687438964844, 13.400788307189941, 145.6053009033203]","[128.72792053222656, 15.580501556396484, 357.4660339355469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.3164336152070199, -0.2240058916601653, -11.947509564043747], [-4.308611643146706, -4.839812878379103, -4.953463657878793]]","[10000, 10000]","[0, 0, 0]","[2179, 1654]","[20.963287353515625, 88.14140319824219, 324.70501708984375]","[309.27606201171875, 37.395957946777344, 228.32313537597656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.7910471342013323, 6.805847535992548, 0.5092660732395389], [10.990248956998567, 4.265465970640338, 4.6725422273512995]]","[10000, 10000]","[0, 0, 0]","[2089, 717]","[102.7202377319336, 184.13893127441406, 284.74383544921875]","[22.31426239013672, 201.62083435058594, 201.2119140625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.703204787031214, -5.423508316592891, 11.213855149257608], [-6.584453805376817, -2.1853415616475482, -7.346688285138556]]","[10000, 10000]","[0, 0, 0]","[2560, 3278]","[13.846786499023438, 302.6260986328125, 310.93145751953125]","[262.98333740234375, 46.64031219482422, 198.36070251464844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.925418162881071, -6.099031676781988, -1.579159742557042], [-5.378861471553625, -2.4598084711182198, 10.240125591376922]]","[10000, 10000]","[0, 0, 0]","[2123, 2499]","[54.840187072753906, 166.85943603515625, 64.37516021728516]","[313.38128662109375, 300.01043701171875, 204.57510375976562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[12.135508859944654, 3.5432206906166157, -1.283014884198796], [-0.5739193635639473, -0.221322445964058, 7.958737266107542]]","[10000, 10000]","[0, 0, 0]","[639, 1405]","[100.0042724609375, 174.205078125, 196.2762908935547]","[216.68148803710938, 274.41949462890625, 201.0883026123047]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.366351920649748, 3.158543496412273, -0.18088863981774558], [3.4738864953253947, -6.363409445935745, -9.28103997571721]]","[10000, 10000]","[0, 0, 0]","[3154, 2848]","[20.301361083984375, 1.0484004020690918, 18.635257720947266]","[7.612881660461426, 52.00481414794922, 298.6308288574219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.5934298286343926, -1.1600658577562235, -11.922392720570686], [7.042638756344461, 5.375159757626525, 9.471734216750756]]","[10000, 10000]","[0, 0, 0]","[833, 2129]","[40.132328033447266, 96.23729705810547, 62.908058166503906]","[167.4307403564453, 313.0871887207031, 37.351993560791016]"
9.999999974752427e-07,5,79.4000015258789,2,"[[11.487240902764617, -3.151068892425723, -1.5413753126063485], [-9.790178554054926, 1.1639896324808325, 9.111135975848114]]","[10000, 10000]","[0, 0, 0]","[2373, 744]","[264.3479309082031, 7.373178005218506, 344.6604919433594]","[221.78115844726562, 317.25799560546875, 173.2197265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.507627715149937, 1.4150098455117133, 1.6548288428646818], [-1.6284625175114782, -3.8233751283639545, 7.948396752996907]]","[10000, 10000]","[0, 0, 0]","[176, 3039]","[117.49513244628906, 193.95448303222656, 347.7326354980469]","[251.37484741210938, 242.39768981933594, 66.92974090576172]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.7241330247240391, 11.094402573696344, -8.98489902997147], [2.3654308209658947, 2.8937300100633574, -9.650441878648403]]","[10000, 10000]","[0, 0, 0]","[184, 1350]","[359.5641784667969, 38.94303512573242, 93.73440551757812]","[349.3548583984375, 111.17080688476562, 230.73629760742188]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-9.056129734109112, -5.808571972662676, 5.085082455621374], [-0.5993688030087643, -0.42496157424195885, 6.138156117728655]]","[10000, 10000]","[0, 0, 0]","[2456, 2910]","[146.29364013671875, 334.70263671875, 212.6759796142578]","[2.2783327102661133, 276.8258056640625, 215.33721923828125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.319314275982241, 12.562948565601799, -2.7156115148219744], [-0.17349111494279923, 14.580923287452666, 2.0875099112319737]]","[10000, 10000]","[0, 0, 0]","[3069, 1179]","[159.4823455810547, 11.80427360534668, 104.8001708984375]","[321.4664306640625, 188.14694213867188, 270.68170166015625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.76571211878339, 1.221603778785358, -7.31947013996167], [-0.7586978071035475, 1.5136058017566423, -6.225705126112789]]","[10000, 10000]","[0, 0, 0]","[74, 2363]","[263.6468505859375, 137.04379272460938, 188.93978881835938]","[11.632955551147461, 74.78607940673828, 116.62240600585938]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.497875932111812, 0.006872482512178825, -3.5305870742100853], [-0.23895962602459248, -0.06964019526882857, 14.320258166625935]]","[10000, 10000]","[0, 0, 0]","[745, 1940]","[36.91708755493164, 159.60870361328125, 180.0414581298828]","[236.03038024902344, 269.0042419433594, 16.24774932861328]"
9.999999974752427e-07,5,79.4000015258789,2,"[[8.47573101961096, -1.9986859862763446, 5.315144344946961], [-6.39626068317244, -6.486308722696895, -3.507324831437089]]","[10000, 10000]","[0, 0, 0]","[1925, 1575]","[221.95230102539062, 328.60174560546875, 346.7313232421875]","[320.2885437011719, 158.94253540039062, 45.40048599243164]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.4502685942822495, 0.3092419803809144, 12.166455566223238], [2.437309957201667, 5.616223966208892, -11.046446149234248]]","[10000, 10000]","[0, 0, 0]","[455, 1994]","[51.891944885253906, 297.9583435058594, 2.7448010444641113]","[10.447761535644531, 118.99661254882812, 246.540283203125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.8852170782431661, -1.6071678741001147, -6.972212043349052], [10.594227872686183, -4.453148356519768, -7.650160337300095]]","[10000, 10000]","[0, 0, 0]","[840, 922]","[307.80792236328125, 75.25615692138672, 298.8456726074219]","[157.82266235351562, 33.65127182006836, 337.201171875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.207389824053804, 0.820335315044164, -7.24714083997015], [5.499250177662037, -11.196156020108885, -0.5736842247941053]]","[10000, 10000]","[0, 0, 0]","[2030, 1391]","[161.6574249267578, 101.3880386352539, 214.1933135986328]","[53.945831298828125, 2.633242607116699, 296.1590270996094]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.9499679944026971, 1.0481528471249322, -8.582376840649193], [6.056341986028607, -1.2546283185287368, 6.07082799523687]]","[10000, 10000]","[0, 0, 0]","[1451, 829]","[66.79314422607422, 99.359619140625, 312.18682861328125]","[127.54785919189453, 224.46658325195312, 168.2961883544922]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.44522398514974, 3.2169706759243977, -0.14922637724418744], [-0.22551286197186088, 1.0481010178894987, 8.20476676334699]]","[10000, 10000]","[0, 0, 0]","[848, 3037]","[305.1569519042969, 1.351640224456787, 149.42593383789062]","[155.03334045410156, 262.5555419921875, 282.142822265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.8607121847213435, 4.407918270189378, -5.609716222916999], [-2.1637811599532926, -3.139149044878205, -9.636592901297409]]","[10000, 10000]","[0, 0, 0]","[2890, 442]","[62.32279968261719, 51.319068908691406, 78.95116424560547]","[281.473388671875, 111.5858154296875, 55.42192840576172]"
9.999999974752427e-07,5,79.4000015258789,2,"[[10.62685273220242, 4.762113705811777, 4.743516505085298], [5.382510585766545, 2.387926956385225, -10.746693811030683]]","[10000, 10000]","[0, 0, 0]","[1194, 1552]","[37.79711151123047, 337.8369140625, 24.13814353942871]","[110.39193725585938, 118.71963500976562, 203.92425537109375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[11.192446985842103, 4.641731224704808, 5.612340332510707], [9.348644327111106, -2.7181350127064965, -10.351411949074615]]","[10000, 10000]","[0, 0, 0]","[1076, 2083]","[333.63543701171875, 335.14703369140625, 22.524761199951172]","[92.7101058959961, 46.75545120239258, 343.7881164550781]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.7891601764651703, 7.580778917331665, 11.35084160991571], [8.123317560616794, 6.118802645443158, 4.101200132173892]]","[10000, 10000]","[0, 0, 0]","[2212, 1240]","[242.0887451171875, 305.4367980957031, 69.80015563964844]","[1.3148188591003418, 338.0374450683594, 36.98849868774414]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.7792195771497263, 11.985551287553825, 7.584160185097775], [8.51858756980849, 0.3224382126233052, 8.372600923751378]]","[10000, 10000]","[0, 0, 0]","[184, 1846]","[251.48773193359375, 327.9568786621094, 98.4437255859375]","[270.91278076171875, 315.51568603515625, 2.167675495147705]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.67085173353685, 6.712237687413509, 4.694371250414156], [8.66618621225981, 2.135412159224647, 3.450593091336822]]","[10000, 10000]","[0, 0, 0]","[266, 1683]","[69.19970703125, 204.72848510742188, 221.18695068359375]","[146.90057373046875, 201.13668823242188, 193.84234619140625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.322757480930398, 11.041171455300589, -4.31517188139033], [-3.1555224920795872, 5.347077679713175, 2.974299755607844]]","[10000, 10000]","[0, 0, 0]","[2627, 2014]","[327.34796142578125, 18.734500885009766, 119.7977294921875]","[282.7103576660156, 334.40325927734375, 120.54653930664062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.052818331196017, -9.878382608526879, 2.0979419604743734], [3.4038446327385747, -0.6653542705881649, 11.102810205267645]]","[10000, 10000]","[0, 0, 0]","[1587, 2685]","[349.62432861328125, 348.25360107421875, 281.739501953125]","[21.615964889526367, 252.6523895263672, 168.9397735595703]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.2146777940404405, -2.318699559800862, -3.9938589626328733], [6.408104418863828, -2.6762595931730035, 2.6114807797637645]]","[10000, 10000]","[0, 0, 0]","[3151, 2466]","[240.30633544921875, 145.01473999023438, 156.02774047851562]","[254.2946319580078, 339.3912353515625, 337.3327941894531]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.8671758584034754, 7.553010197437716, 4.367178686026629], [-0.1352590490469155, 5.379674752734865, 6.558962297012106]]","[10000, 10000]","[0, 0, 0]","[1600, 977]","[269.08404541015625, 330.6942138671875, 103.88566589355469]","[162.00682067871094, 309.3675537109375, 91.44026184082031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.37271872180643806, -2.363761807275203, -10.69514245251484], [-1.3458587219197014, 0.006742726031581549, -5.6401217141066455]]","[10000, 10000]","[0, 0, 0]","[152, 1898]","[209.91688537597656, 102.61183166503906, 98.96063995361328]","[301.1097106933594, 103.42123413085938, 359.71295166015625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.5140436761218643, 3.454656030672819, -6.091070952281737], [-0.7053867040312249, 1.6214983040586315, 9.23192463483608]]","[10000, 10000]","[0, 0, 0]","[1727, 167]","[136.17393493652344, 51.02647399902344, 135.48826599121094]","[354.5138854980469, 280.8431091308594, 113.51007843017578]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.02522564508905, -12.147273930593363, 2.6242306054601943], [-3.8125154247189212, 4.958213123969114, -8.18962927448228]]","[10000, 10000]","[0, 0, 0]","[320, 1034]","[134.24874877929688, 192.14862060546875, 85.17568969726562]","[260.513427734375, 127.36946105957031, 307.5577392578125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.5987538611655085, -5.182479396889151, 6.600914668984931], [8.518056928253301, -1.0869672050355186, -0.6118971655985074]]","[10000, 10000]","[0, 0, 0]","[2039, 1680]","[48.476680755615234, 313.7066955566406, 235.2235870361328]","[82.5241470336914, 4.075863361358643, 352.7279357910156]"
